"","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9"
"473",-100.581293201343,26.0454635748486,214,275,141,289,78,6,75,141,29,95,35,127,46,5198,342,67,275,249,157
"474",-95.9054790198458,29.6636829735866,202,279,113,1074,126,60,22,316,201,279,230,119,39,6425,345,44,301,211,163
"475",-97.676347331043,27.8320149224641,220,289,138,787,138,29,45,298,122,233,127,114,40,5847,351,69,282,266,153
"476",-98.9213531724694,28.4508178824746,216,293,125,572,85,21,45,218,77,158,81,144,43,6535,370,42,328,264,143
"477",-100.996436793143,29.9594545505845,198,283,101,471,79,13,48,184,50,142,54,143,41,7066,353,12,341,249,111
"478",-98.5945323572358,27.3173417200801,221,290,137,572,106,19,51,213,82,164,87,135,44,5981,364,60,304,264,153
"479",-97.6679194105158,28.5336899865934,215,286,132,793,120,32,38,265,123,235,130,124,41,6011,356,58,298,284,147
"480",-100.402622607055,23.5609928179338,187,221,140,474,74,11,62,210,41,192,47,166,64,3265,310,51,259,214,154
"481",-98.8651547472661,30.2557728663511,186,266,96,764,106,35,37,258,117,210,117,137,42,6638,342,16,326,224,96
"482",-99.7059960682569,28.5930063695906,218,296,128,541,78,22,44,192,76,150,77,134,42,6514,369,50,319,266,148
"483",-99.8825702337844,23.9674956198075,158,187,122,660,134,16,68,290,58,244,58,157,66,2570,271,35,236,170,122
"484",-100.25208373841,23.7741006916799,169,199,128,430,63,11,59,181,44,172,46,167,66,2857,289,39,250,193,140
"485",-100.968736437743,28.9077669168467,214,294,124,463,88,13,58,177,45,137,50,131,41,6665,362,46,316,263,131
"486",-97.848317945759,25.8213664854226,233,290,162,656,132,18,55,268,85,197,98,111,43,5026,351,97,254,272,176
"487",-98.1093931302856,26.175933437974,231,291,156,576,105,15,50,219,78,167,91,115,43,5253,355,89,266,271,172
"488",-99.1775069262558,24.6419172025868,225,282,157,664,131,15,67,261,63,223,66,140,48,4883,361,74,287,277,166
"489",-98.7515905761125,29.3952840827421,206,284,118,697,94,35,34,229,116,177,119,128,41,6502,355,44,311,244,128
"490",-99.2307411260976,23.2425589982986,184,218,139,885,187,13,84,464,54,389,54,139,59,3180,292,60,232,210,139
"491",-100.8566016431,29.0089135890417,214,296,123,478,84,16,53,180,51,138,57,130,40,6766,363,45,318,264,130
"492",-98.2779649726402,28.7038737049085,213,289,124,670,96,25,39,222,105,181,112,135,42,6440,363,44,319,262,141
"493",-98.7409927529721,27.006000799064,222,291,139,560,107,18,53,215,77,159,84,132,44,5893,364,64,300,265,157
"494",-98.1539734420636,30.5258992753314,193,281,98,771,112,40,34,264,139,176,139,133,39,7132,355,18,337,233,109
"495",-98.1218490960398,27.522821728124,223,292,143,650,118,23,49,250,95,187,102,126,43,5794,361,71,290,267,153
"496",-95.9887706767879,29.783005632808,201,280,112,1048,122,60,23,311,203,256,229,121,39,6513,348,42,306,209,161
"497",-98.059197474569,30.497718618542,191,277,96,804,114,43,33,272,147,183,147,129,38,7047,350,19,331,230,108
"498",-96.3198171101827,29.8333887927814,198,279,109,1049,128,62,24,312,212,244,229,127,40,6581,352,37,315,235,158
"499",-100.954175945168,26.0016207003152,208,269,136,235,48,5,59,105,23,86,31,135,48,5202,337,57,280,261,152
"500",-100.120559089013,27.5716448205594,221,298,133,455,81,14,54,182,57,122,60,138,43,6470,373,54,319,268,151
"501",-97.8201568217656,24.1581440622993,239,287,178,795,162,15,57,343,79,270,121,117,48,4342,347,107,240,284,216
"502",-97.9430477368202,25.5040387821012,233,291,161,676,127,16,53,265,83,219,103,117,44,5118,353,91,262,272,176
"503",-97.7262341872843,26.8370066453498,225,287,148,658,128,18,53,260,93,186,107,105,40,5421,344,83,261,266,194
"504",-99.2243211896759,29.4293292918878,202,280,113,667,95,35,39,238,114,179,116,129,40,6540,352,37,315,241,122
"505",-100.860950105657,29.5784956271182,205,288,111,456,78,12,52,169,43,127,50,134,40,6909,356,29,327,256,119
"506",-97.0859065312906,29.9343948396804,198,279,106,959,126,51,30,303,186,212,195,127,39,6730,352,32,320,235,122
"507",-98.5634521138273,24.3813374668925,232,285,166,654,123,15,61,265,68,232,82,135,49,4685,356,84,272,280,178
"508",-96.8766217639018,28.4534448590335,214,283,133,966,151,40,37,332,158,268,175,100,37,5832,334,68,266,260,177
"509",-99.4944647836836,27.1195490781296,232,304,144,519,122,12,69,239,51,132,61,133,42,6245,379,67,312,279,162
"510",-98.8986505820789,26.2828767040386,236,304,155,532,108,15,56,215,66,155,75,127,43,5827,377,83,294,279,174
"511",-98.4535089759101,29.0627337592889,209,288,120,688,94,29,36,228,112,178,117,131,41,6554,359,42,317,247,136
"512",-98.5619102293942,27.7088907264529,215,286,130,617,110,23,49,227,89,176,91,135,43,6086,359,51,308,260,146
"513",-99.2627669579477,26.6021491080788,229,301,143,523,100,16,55,211,63,165,70,127,41,6192,373,70,303,273,159
"514",-99.706767191335,23.3852058635524,190,225,141,471,85,10,69,205,38,205,38,152,60,3396,306,55,251,225,141
"515",-97.7308001856237,26.7423503982169,225,287,148,661,130,18,52,261,93,186,107,106,40,5397,344,83,261,266,195
"516",-97.0005898198454,28.1993931006582,216,283,136,934,159,35,41,338,144,266,168,94,36,5741,330,73,257,262,180
"517",-98.7672453920953,24.3974659738816,227,281,162,650,117,15,60,249,65,216,79,138,49,4671,357,79,278,276,174
"518",-98.5692395632527,27.0946754857852,223,290,140,574,107,19,52,217,81,165,88,132,44,5853,363,66,297,265,157
"519",-98.6413344595492,28.3069692992739,217,293,127,590,91,22,43,211,86,167,89,140,43,6467,369,45,324,265,144
"520",-95.6808445413012,29.5426713949755,203,278,116,1137,136,64,22,338,206,323,236,112,38,6270,339,50,289,274,164
"521",-98.127782869833,28.4603934740412,216,290,128,673,99,25,39,231,106,181,113,132,42,6286,363,51,312,264,145
"522",-97.1569579509799,29.0094011967685,209,283,124,894,121,46,32,283,155,226,162,123,41,6181,351,51,300,244,139
"523",-97.4768232378906,29.1293303923876,208,283,121,864,123,42,34,283,153,209,161,130,41,6285,356,45,311,244,137
"524",-99.9551900504808,24.710119190707,182,212,147,529,89,14,59,226,47,209,52,154,65,2581,292,58,234,206,154
"525",-98.2866658433396,25.3669193765364,233,292,159,626,118,16,53,254,78,202,93,125,45,5238,358,83,275,273,175
"526",-98.5356933981964,26.2767668229344,233,296,153,577,96,16,49,220,81,177,94,126,43,5580,368,81,287,274,206
"527",-97.0748808910701,28.8120083840785,212,284,130,857,122,43,35,299,145,207,152,116,40,6009,347,59,288,259,144
"528",-98.9855986717425,29.2008762163,207,283,118,678,95,33,37,235,112,179,113,134,42,6415,356,40,316,244,136
"529",-98.2101146656178,28.731331511973,212,288,123,685,98,26,37,226,109,184,116,134,42,6431,362,43,319,261,139
"530",-96.358825974665,29.4734850614422,202,279,114,1045,126,59,24,310,202,263,218,125,40,6392,349,43,306,264,163
"531",-97.2496777103956,29.4995979978603,201,280,111,920,118,50,30,312,172,231,177,125,39,6541,353,39,314,237,127
"532",-97.0841863346815,29.0370262046805,209,284,124,909,119,48,30,288,160,233,166,121,40,6211,351,51,300,243,138
"533",-100.989853093558,27.2820000408572,222,301,134,412,80,10,57,172,43,135,47,147,44,6549,377,50,327,267,152
"534",-97.8886131686144,29.6896762866055,198,279,108,860,113,43,32,290,157,202,163,128,40,6665,352,33,319,236,124
"535",-99.2588986648937,24.059252896383,234,286,171,793,159,16,72,336,56,284,58,139,52,4595,356,89,267,280,188
"536",-100.406804265839,28.6085033106205,218,298,125,513,80,17,52,189,59,153,60,132,41,6747,370,49,321,266,146
"537",-98.3557362333069,29.1480393783938,207,286,119,692,95,31,34,223,120,172,124,129,40,6534,357,42,315,245,134
"538",-99.5920318552915,24.440597168864,209,256,151,816,175,16,72,370,62,322,62,144,54,4172,332,68,264,236,151
"539",-99.1724379872052,24.2884476497089,233,287,167,638,125,14,72,277,51,209,55,139,50,4754,361,84,277,269,184
"540",-97.4289044974535,26.0186785091395,231,287,163,677,145,21,55,287,95,175,110,94,40,4843,337,104,233,269,202
"541",-100.105854909579,29.8948084855798,183,264,91,649,82,24,39,225,86,208,86,143,42,6754,339,5,334,233,91
"542",-97.2947448148145,25.7738642260385,231,287,164,709,158,22,57,299,96,176,118,93,40,4814,335,106,229,270,202
"543",-98.0046885448867,28.0258020061836,219,290,136,707,118,26,44,261,107,196,113,126,42,5996,359,61,298,265,151
"544",-96.9956787015528,29.1816955977976,206,282,120,948,117,52,27,303,172,249,178,121,39,6313,351,48,303,241,134
"545",-98.6602016763646,28.6828559735802,213,290,123,633,88,24,41,218,93,176,98,140,43,6462,365,41,324,262,141
"546",-96.8636741856454,29.296679554639,204,282,118,974,123,55,25,307,182,248,192,120,39,6337,351,47,304,239,132
"547",-100.599217959757,24.7910171393908,175,216,127,375,49,13,42,139,49,139,59,165,62,3524,304,41,263,216,137
"548",-96.5275715535976,29.0782994221271,207,281,123,1054,139,54,30,327,190,280,203,115,39,6162,345,55,290,266,136
"549",-100.125681071898,25.1031885472713,198,241,147,632,141,14,75,303,48,254,48,140,57,3732,313,68,245,223,157
"550",-95.8588580647639,29.8246056310452,200,279,111,1062,123,62,21,313,206,261,235,118,39,6478,345,44,301,209,161
"551",-99.335674798395,24.7240789743996,228,287,158,702,131,18,66,279,64,243,64,140,48,5080,365,75,290,280,158
"552",-97.7413296270658,26.761578265271,225,287,149,659,129,18,53,260,93,186,107,106,40,5368,344,83,261,265,195
"553",-99.6438080704566,26.6426019852102,230,302,144,528,114,13,64,206,60,172,64,130,42,6188,377,72,305,273,160
"554",-100.979444565097,26.6971108280733,194,258,119,376,83,9,69,183,33,144,35,139,48,5413,328,40,288,250,136
"555",-98.768136966323,23.6910141750969,248,296,188,754,165,17,73,337,62,285,62,132,52,4302,362,112,250,291,188
"556",-100.186286556144,28.3407008729416,219,299,128,519,89,16,55,209,57,155,61,135,42,6645,372,51,321,267,137
"557",-100.618927771346,26.2164169359096,212,273,137,330,85,7,73,161,33,115,39,130,46,5275,342,62,280,268,155
"558",-100.797319048599,28.8946973173956,216,297,124,458,88,16,56,174,51,118,57,131,40,6763,366,46,320,265,131
"559",-100.122477073454,29.3834033654752,197,277,104,626,80,25,40,214,84,199,84,139,42,6734,348,19,329,238,104
"560",-100.40695675018,27.123455374653,227,304,139,447,90,11,60,192,46,145,50,140,43,6454,379,60,319,273,156
"561",-100.010586580775,25.0339730615364,192,230,147,708,157,16,73,334,53,286,53,144,60,3335,303,66,237,226,156
"562",-98.5119651944509,26.0270124684264,233,294,155,599,97,14,51,226,74,211,89,124,44,5466,364,84,280,292,207
"563",-99.4239835224828,23.2119770900517,175,207,131,754,149,12,78,367,53,330,53,144,60,3047,287,50,237,199,131
"564",-98.6138958729374,25.9310266540139,235,298,156,606,102,15,53,238,72,220,84,125,44,5547,367,84,283,294,175
"565",-97.5151985035116,25.4941618860421,233,288,165,727,155,22,54,292,96,195,118,104,43,4831,343,102,241,271,206
"566",-100.096363195881,26.9622285599194,228,304,140,430,91,10,65,182,42,145,46,137,43,6414,380,64,316,274,158
"567",-99.1058205008556,24.7856363728768,216,270,151,783,169,21,68,337,73,262,73,138,49,4661,349,69,280,248,151
"568",-99.2480389968832,26.3565351260042,231,303,147,542,100,17,54,226,62,175,65,126,41,6136,377,76,301,275,163
"569",-97.4553723805559,29.5940157280992,200,281,110,884,117,42,32,304,163,213,167,129,40,6649,356,35,321,238,126
"570",-98.5214325565699,30.0114073618273,184,265,95,866,113,45,31,283,152,217,152,132,41,6601,338,18,320,221,95
"571",-97.8105182604699,25.5159255127241,233,290,162,699,138,18,54,276,86,217,106,114,44,5044,351,94,257,272,176
"572",-99.738886457217,23.5576488256079,177,210,133,476,77,11,61,207,48,207,49,155,63,3079,292,47,245,210,136
"573",-100.591331923245,27.2878280311642,225,304,137,436,86,12,57,182,49,130,53,143,44,6511,380,56,324,271,155
"574",-100.276732714519,28.4670223153395,219,299,127,520,86,16,54,203,57,157,61,134,41,6681,372,50,322,267,136
"575",-96.6706013827063,29.708631401616,201,280,111,1021,131,60,25,315,205,239,217,128,40,6533,354,37,317,237,127
"576",-98.9669587692485,29.0295110397188,210,286,121,659,93,29,40,228,100,180,102,138,43,6406,361,41,320,248,139
"577",-96.1366425203792,29.0742693778056,205,278,122,1103,145,58,27,347,198,299,222,114,39,6069,341,55,286,254,167
"578",-99.1069737157333,23.4352650497889,228,269,175,675,126,12,68,301,51,285,59,133,55,3798,337,99,238,263,188
"579",-97.086001202656,28.3441851229731,215,282,135,939,154,36,40,337,149,271,163,105,39,5737,336,67,269,260,149
"580",-97.5299743014657,30.385114100452,198,283,105,840,113,41,31,277,163,182,167,124,38,6923,356,32,324,236,121
"581",-100.353288208893,24.8625607102733,170,203,131,376,43,11,30,118,54,114,77,157,65,2848,286,45,241,185,139
"582",-98.9100818714879,24.58535046404,217,267,154,801,173,20,69,347,74,273,77,138,49,4493,347,70,277,246,165
"583",-98.940948627477,26.6189622934363,229,298,146,539,110,17,56,218,71,154,78,130,43,5942,371,72,299,272,163
"584",-100.300895270387,24.3296345871916,165,195,126,381,52,11,50,147,48,143,50,166,67,2774,283,36,247,195,135
"585",-100.772503674489,24.9543166360863,173,219,118,445,71,14,53,193,52,184,57,165,60,4033,310,35,275,212,128
"586",-96.678936710108,29.1928780006766,205,281,120,1018,127,54,28,317,187,264,199,118,39,6263,347,50,297,266,134
"587",-99.5433094700593,30.4253579716873,176,262,82,642,87,27,37,215,92,196,94,147,42,6996,339,-3,342,228,93
"588",-101.133758052505,29.6070930381537,208,291,113,399,88,9,62,172,33,105,44,136,41,6952,358,30,328,258,121
"589",-100.705710549511,30.3615673035097,185,269,89,548,80,18,44,205,67,170,67,152,43,7000,348,-2,350,234,99
"590",-97.882635727759,27.8120567817669,222,290,140,729,128,27,46,277,111,209,116,121,42,5837,357,69,288,267,155
"591",-99.1037742141361,30.3411348147206,178,259,86,730,97,32,36,244,110,208,110,139,42,6718,335,5,330,228,86
"592",-98.240676913423,27.1110432026376,225,292,146,613,110,20,49,232,87,180,97,127,44,5706,362,74,288,267,162
"593",-100.182218952282,27.4281429401394,221,298,133,430,79,13,55,177,53,117,56,139,43,6481,372,54,318,268,151
"594",-99.1995003670267,25.4056300160885,233,299,155,647,154,17,75,311,53,225,53,136,45,5695,373,74,299,273,161
"595",-96.57449835297,29.302328113365,203,280,117,1032,127,57,26,314,195,263,207,121,40,6336,348,46,302,238,131
"596",-97.3710376621207,25.3495977908531,233,287,166,743,158,21,54,302,97,194,126,100,42,4760,339,104,235,270,205
"597",-99.1839149204736,26.6051034669397,230,302,144,527,104,16,56,214,64,164,71,128,42,6161,374,70,304,273,160
"598",-98.1474849998096,30.534947341321,192,280,96,775,112,40,34,265,139,177,139,132,39,7150,354,17,337,233,108
"599",-100.961673205342,27.4789566275651,227,310,135,407,77,11,56,164,44,122,48,147,43,6839,386,50,336,274,155
"600",-99.3580326585857,28.6343399826603,215,293,125,567,81,24,43,200,80,155,83,137,42,6516,367,47,320,263,144
"601",-98.0309922897557,28.7576294606621,211,286,123,715,104,28,37,237,117,190,124,132,42,6326,359,45,314,260,140
"602",-100.891265793065,28.7491046903223,217,298,125,445,83,13,56,164,47,121,50,132,41,6746,368,48,320,266,133
"603",-96.9825954103651,28.8390685058664,212,285,129,909,127,47,33,301,154,233,160,114,39,6056,346,60,286,259,143
"604",-100.406672590593,30.1868528810505,184,266,92,591,76,20,41,207,75,189,75,147,43,6775,343,4,339,232,102
"605",-98.2172445618656,29.078928648875,207,285,116,707,96,30,33,227,122,180,129,132,41,6559,357,37,320,244,133
"606",-96.8983354391553,28.654331526592,213,284,131,946,140,43,35,322,156,254,168,107,38,5961,340,64,276,260,145
"607",-98.6487646300844,27.5309933971484,218,288,132,584,107,21,50,216,83,167,87,136,44,6075,362,55,307,263,144
"608",-96.7123190092244,28.7855404609056,212,284,129,1019,148,47,34,328,171,277,183,105,38,6032,339,64,275,259,143
"609",-99.2838606236524,23.7186460951146,200,239,149,629,134,11,74,299,48,256,50,141,58,3635,310,68,242,234,161
"610",-98.1008659280908,28.8526616190591,208,284,120,717,103,28,36,234,118,188,126,133,41,6380,357,40,317,257,136
"611",-100.197225085147,28.344739808025,220,300,129,518,89,15,55,209,57,155,61,135,41,6652,373,51,322,268,137
"612",-99.3257928681417,25.7129628057412,233,302,152,587,131,16,70,272,53,197,53,133,44,5917,377,75,302,274,170
"613",-99.2517634776101,30.5197839278597,178,262,84,682,93,30,37,228,100,198,101,144,42,6901,339,-1,340,229,96
"614",-100.936841426885,26.5668069223198,206,271,130,361,81,8,68,176,33,137,37,139,47,5524,342,49,293,263,147
"615",-98.4347265411353,26.8914206164839,225,293,144,585,108,18,51,224,81,169,91,129,43,5765,365,71,294,267,161
"616",-95.6305550965033,29.364366237363,203,277,117,1202,148,67,23,369,215,351,249,111,38,6196,337,51,286,274,165
"617",-98.4349415515295,29.2109261119883,209,288,122,675,94,32,35,220,112,163,120,127,40,6517,358,48,310,259,132
"618",-98.7909169988433,27.6324933817154,216,287,130,577,103,21,49,216,81,164,84,137,44,6106,362,52,310,261,147
"619",-99.4210867618314,27.4112788531911,232,306,145,454,85,13,53,174,57,120,66,132,42,6281,378,68,310,280,163
"620",-99.3515891460881,25.308674552842,230,296,153,683,169,15,79,337,48,242,50,138,46,5636,371,72,299,269,159
"621",-100.094003607501,28.0639792809243,223,303,133,497,91,15,55,201,59,141,61,137,42,6629,378,55,323,270,152
"622",-98.3515597721246,24.1301100476795,242,292,181,648,120,14,58,266,66,236,86,132,51,4451,357,103,254,287,192
"623",-97.7080401359732,29.8012694440296,200,282,108,863,116,39,33,294,158,197,163,130,40,6777,358,33,325,237,125
"624",-99.5136129419503,29.9601254504705,177,259,86,725,94,31,36,249,104,217,104,141,42,6725,332,1,331,226,86
"625",-98.0640205406299,24.6486998549461,234,288,167,670,143,21,56,268,93,187,110,125,47,4795,352,91,261,284,179
"626",-100.101861874083,28.3200602559005,220,300,129,524,87,17,53,207,61,154,64,135,41,6639,374,52,322,268,138
"627",-100.61683965688,27.2805868247867,225,303,137,433,86,12,56,181,49,130,53,144,44,6534,380,55,325,272,155
"628",-98.4852398618822,28.6104243325404,214,290,123,638,91,24,39,215,97,177,102,137,42,6482,365,43,322,262,141
"629",-97.9095835387706,24.1043070761124,239,286,179,765,157,14,59,328,75,261,117,120,49,4291,347,106,241,283,216
"630",-100.763176462083,26.3503683475412,212,276,135,346,83,8,71,169,34,127,39,134,46,5485,346,58,288,270,154
"631",-100.777663770451,29.2256676601146,213,296,120,486,73,15,51,181,50,143,56,129,40,6902,362,41,321,255,126
"632",-98.633062030603,24.3406278569183,232,284,166,651,119,14,60,257,70,227,87,136,50,4658,356,84,272,279,178
"633",-99.8302595599397,29.6017230056298,186,266,94,690,85,29,38,240,95,217,95,139,42,6699,338,9,329,235,94
"634",-99.9431609901573,23.3907260540981,181,214,136,459,75,9,60,208,45,208,52,160,63,3137,302,50,252,214,148
"635",-96.4605486356273,28.9239909779812,209,282,126,1076,149,54,30,337,191,291,205,108,38,6056,339,61,278,256,171
"636",-96.4635235258161,28.4659806275898,214,284,132,1031,160,44,35,354,164,280,204,86,33,5909,328,74,254,261,175
"637",-99.1390556160111,30.5250994338946,182,268,88,690,96,30,37,231,103,195,103,144,42,6980,345,3,342,223,99
"638",-96.8439780421207,28.4934361112722,214,284,133,969,149,40,36,330,159,268,176,100,37,5857,335,68,267,260,177
"639",-98.7077498601008,23.8765942465949,245,294,184,770,166,20,69,336,65,281,69,134,52,4396,360,106,254,289,198
"640",-98.2905326441187,28.6692495673353,213,289,124,668,96,25,38,222,105,181,112,135,42,6405,363,44,319,262,140
"641",-97.164791995457,29.4317800572386,202,281,114,930,117,52,28,310,174,237,180,124,39,6485,353,41,312,238,129
"642",-99.7586278214783,30.5538795602011,180,269,84,584,81,23,39,197,80,182,84,153,43,7206,349,-4,353,225,93
"643",-97.4267418159562,29.6220141867064,200,281,110,892,118,42,32,306,165,214,169,129,40,6664,356,35,321,238,126
"644",-97.7690985857361,30.0919261911857,198,282,106,835,113,38,33,280,158,185,163,124,38,6863,353,34,319,236,121
"645",-98.420594052508,25.7009755857645,232,292,157,623,112,15,54,247,78,211,90,124,45,5301,359,84,275,273,175
"646",-100.928085994716,29.9631816301011,194,277,99,489,79,14,48,187,53,151,56,143,42,6937,349,12,337,244,109
"647",-97.1787602484126,27.9567435765059,219,286,141,862,156,32,45,335,135,235,150,92,36,5664,333,79,254,265,184
"648",-100.362917470833,29.7090924601734,188,268,97,623,79,22,42,216,76,205,76,140,42,6660,340,12,328,254,97
"649",-99.6513055361859,28.7905616079711,213,291,123,557,80,23,43,196,78,156,79,134,41,6536,363,43,320,253,133
"650",-97.510238503203,28.1778899706629,217,287,136,863,146,32,43,314,134,255,141,115,40,5898,349,65,284,263,149
"651",-99.3439282695761,30.4028010164254,179,263,85,672,91,29,36,226,98,198,99,145,42,6917,340,0,340,229,96
"652",-100.526211916138,26.7552231380829,223,295,139,468,106,10,67,223,47,172,50,137,44,6059,370,61,309,289,158
"653",-99.5266276712455,30.5073154811026,176,263,82,636,87,26,37,212,90,193,92,148,42,6999,341,-4,345,227,93
"654",-100.746427827237,30.0129236878718,194,278,98,526,78,16,45,192,60,165,62,145,42,6981,351,9,342,244,108
"655",-97.3419044584682,29.5952755165283,201,282,110,898,118,43,32,309,167,223,172,128,40,6669,356,36,320,238,126
"656",-100.297170979198,27.9748316848141,221,302,131,467,92,13,60,192,50,131,53,138,42,6673,377,52,325,269,150
"657",-96.9731407499352,30.5301359933729,197,281,102,917,123,46,29,296,188,189,190,123,37,6941,353,29,324,235,119
"658",-97.9818792194625,29.5129497941406,203,284,113,801,104,41,32,266,147,187,153,128,40,6605,356,39,317,240,130
"659",-98.2689045851382,25.0979351182775,230,287,158,635,124,18,53,255,86,188,104,127,46,5074,352,80,272,268,174
"660",-98.1689789195549,29.4851025048685,205,285,116,740,95,38,32,241,139,169,144,124,40,6587,354,44,310,242,131
"661",-100.43042518329,28.5038442756465,218,298,127,506,84,16,54,194,55,152,58,134,41,6677,371,50,321,265,135
"662",-99.3964563937781,30.3729362646498,180,265,86,660,89,29,36,223,96,196,97,146,42,6962,342,0,342,231,97
"663",-97.789978087292,27.8938022812464,220,290,138,760,131,28,44,285,117,221,122,119,41,5900,355,67,288,266,153
"664",-97.0182250408769,29.3767320331942,203,282,115,947,120,54,25,306,179,240,188,122,39,6485,353,43,310,238,130
"665",-101.163102814832,27.6404455095987,222,307,129,434,82,10,59,179,41,140,46,147,43,6999,383,42,341,269,148
"666",-97.9091337980624,23.7429825887035,237,282,180,969,220,14,72,456,78,379,113,116,50,4062,340,110,230,279,217
"667",-96.4393163698797,30.0247275717191,200,283,110,1038,128,55,25,314,214,227,229,127,39,6729,359,38,321,237,125
"668",-97.8487152059062,28.5131882553895,214,287,129,747,112,30,37,252,119,210,126,126,41,6142,357,54,303,261,144
"669",-99.0436002389493,27.0697497096809,226,296,141,519,105,16,55,206,67,141,75,134,43,6051,370,64,306,271,158
"670",-99.0053431380137,26.9002616992037,226,295,141,528,107,17,55,209,69,148,76,132,43,6013,368,65,303,269,158
"671",-97.3935468293826,28.883728294562,211,284,128,870,126,40,34,278,147,222,157,127,42,6046,354,52,302,258,142
"672",-97.974976573467,28.7075751164172,211,285,125,722,106,28,37,241,117,193,125,131,42,6241,358,47,311,260,140
"673",-97.3454450703637,28.5552617240747,215,285,134,893,131,35,37,305,139,263,150,121,41,5848,350,61,289,261,148
"674",-100.353975368145,24.772102978167,171,203,131,356,42,12,31,113,52,109,71,160,65,2865,288,44,244,203,139
"675",-99.4766311715026,28.4542362318218,219,299,130,549,78,23,45,201,77,148,79,136,42,6542,373,54,319,267,149
"676",-98.669643506967,26.7565948269961,224,290,143,575,110,18,53,224,80,164,89,130,44,5755,363,69,294,266,160
"677",-100.178394665323,30.1205933001666,182,264,90,617,81,22,40,213,81,197,82,145,43,6769,340,5,335,232,100
"678",-99.985281877957,23.6409330213794,194,230,145,429,79,10,65,194,41,174,43,160,62,3481,312,56,256,225,147
"679",-99.6908055967215,30.5000686676531,185,275,88,569,80,23,39,194,79,176,83,153,43,7247,355,0,355,229,98
"680",-100.692201400689,30.3379626031718,185,268,89,550,80,18,44,205,67,172,67,151,43,6953,347,-1,348,234,100
"681",-97.7421818455445,27.0281464242361,225,288,148,654,122,18,51,258,94,189,106,107,40,5440,345,83,262,266,162
"682",-99.7404682513294,27.6255373814833,230,306,141,470,103,12,64,210,49,131,51,135,42,6422,380,64,316,277,160
"683",-99.5729026854896,29.3840565559484,205,284,115,618,82,28,38,208,91,189,93,131,41,6587,353,35,318,246,133
"684",-99.182526084989,26.277791726403,233,304,149,531,100,16,55,220,60,170,64,126,42,6054,378,78,300,275,166
"685",-97.6855367202434,26.652791398147,225,286,149,664,134,18,53,263,93,184,108,103,40,5309,341,84,257,265,194
"686",-98.8090563071551,29.1345523035864,208,284,120,687,94,31,37,231,109,180,111,135,42,6387,357,41,316,257,138
"687",-97.6087306971952,27.0223454509407,223,286,147,668,128,18,51,266,96,188,110,100,39,5434,339,84,255,266,192
"688",-99.4207011836077,29.6414578134698,194,274,104,673,90,31,35,224,104,196,104,132,41,6635,344,24,320,235,122
"689",-97.5283932948686,27.8733391294418,220,287,140,802,141,30,45,310,125,228,132,108,39,5728,346,73,273,266,154
"690",-100.203750650076,29.7465761358839,183,263,93,654,81,24,40,226,84,213,84,140,42,6599,335,8,327,232,93
"691",-97.759707934292,24.8080263014131,236,289,169,690,139,21,50,278,97,178,122,116,46,4739,350,98,252,271,211
"692",-98.8500327148243,29.5095395581633,199,277,111,739,98,38,32,247,125,198,127,129,41,6488,349,36,313,237,121
"693",-97.4253427080672,30.2505421470543,201,285,108,849,114,41,32,278,163,184,168,126,39,6868,358,35,323,239,124
"694",-98.4172308678347,27.9090245232349,216,287,130,641,110,24,47,236,94,180,96,134,43,6099,360,52,308,261,146
"695",-97.1792712351287,30.5331534018944,194,279,99,889,119,45,30,289,178,187,180,125,38,6977,352,24,328,233,116
"696",-98.193438080423,28.1761873501781,216,288,130,667,105,25,43,240,102,181,107,131,42,6157,361,53,308,263,146
"697",-98.6382509749894,26.1887045997856,236,300,156,590,89,16,48,222,79,202,96,126,43,5641,373,84,289,279,210
"698",-100.407548219636,28.5303599345601,220,301,128,505,83,16,53,193,56,151,59,133,41,6747,373,51,322,268,136
"699",-96.3342977833994,28.7925729216904,210,283,128,1098,159,55,31,353,191,298,213,101,37,6020,334,67,267,257,171
"700",-99.2675785583181,30.4321046142622,175,258,83,693,93,30,36,233,102,203,102,143,42,6796,335,0,335,226,95
"701",-100.126166906173,23.7855018794137,183,214,141,461,74,12,61,203,45,193,46,166,66,2986,300,50,250,209,154
"702",-100.868637430674,26.4960461957775,210,276,133,360,83,8,68,177,34,136,38,138,46,5569,347,53,294,269,150
"703",-100.885920684373,30.0979179509106,191,275,96,506,80,15,46,193,57,157,59,146,42,6988,349,6,343,241,105
"704",-98.1009280884175,27.5941878109055,223,291,143,659,120,24,49,254,97,188,102,126,43,5776,360,70,290,266,159
"705",-98.6378733199716,27.2832073957759,221,290,137,565,104,19,50,211,81,163,86,135,44,5969,364,60,304,265,154
"706",-97.8262705521738,27.2958212887148,224,290,147,657,116,19,49,259,95,196,106,112,41,5553,350,79,271,267,162
"707",-97.3962835749109,25.7157421177233,232,287,166,717,158,23,56,295,97,182,117,97,41,4771,339,107,232,270,204
"708",-99.5599054457104,23.6084361485387,161,190,121,730,150,15,71,324,60,290,60,149,63,2754,272,39,233,183,121
